treeNum trajNum nleaves height origin
689 2187 413 90.9282807959 93.0625809833
690 2190 438 75.1833441224 77.8540789978
691 2191 279 81.0251318776 84.0789130061
692 2194 342 66.8535554968 68.1309881942
693 2195 315 68.0915005691 72.0386169136
694 2201 399 74.274795178 77.8101877641
695 2204 402 68.9615009573 70.6904841419
696 2207 424 64.3462113763 65.1880822818
697 2208 378 89.6055092353 90.2280028558
698 2216 421 80.6691164562 81.280733546
699 2218 413 59.6560123836 60.8573830168
700 2223 339 56.7475009016 59.9672392691
701 2224 452 66.5147995873 66.8854714263
702 2229 307 59.728648537 63.7734837713
703 2233 379 92.4034322652 94.8891352962
704 2235 443 83.9154451575 84.1579558386
705 2237 359 79.7694509958 80.1990890267
706 2238 350 55.5531114765 55.817527305
707 2239 328 87.5979155808 88.0612299784
708 2243 281 81.340099387 86.2412717729
709 2248 346 71.1810369075 71.7853071113
710 2249 361 73.5408634966 74.8494886995
711 2257 429 86.1355685973 86.2424740027
712 2258 409 75.0416996485 78.238218761
713 2259 381 93.3642666915 93.9665653567
714 2262 394 60.0072121957 61.5977781106
715 2267 387 73.0168845255 75.1183651066
716 2268 426 88.5038513372 88.9265332135
717 2273 419 78.5442249599 79.8768347877
718 2274 141 65.2558387097 65.3144156045
719 2275 333 63.6874454064 66.3001662601
720 2276 318 59.1858038759 62.6249018337
721 2278 428 87.6787037473 90.3004766858
722 2285 344 80.0817318729 81.3024207971
723 2287 380 63.2343886638 66.0933334633
724 2296 480 74.1540551666 77.1545574771
725 2300 415 118.196766395 118.395769957
726 2302 402 84.5335193168 86.4317568017
727 2304 442 68.1518650631 68.2441285315
728 2305 327 69.4871110183 71.6669528542
729 2306 385 70.7014405564 71.2657693174
730 2307 407 63.5362508882 63.5687677395
731 2308 433 66.7770250838 66.9378769673
732 2311 390 70.369287564 75.4541995534
733 2312 479 62.524935626 63.4547349397
734 2315 449 64.7272808662 65.7938634801
735 2318 313 101.040485597 101.31338705
736 2322 389 65.3644067247 65.8478165677
737 2323 372 86.2150705267 87.5379146584
738 2325 421 76.1395306528 76.7895325775
739 2328 310 68.3003012955 70.1091396511
740 2329 432 55.7043310648 68.6570076297
741 2336 439 72.7519093832 73.9033550514
742 2343 357 57.2414009205 58.0028952377
743 2347 270 76.3999801823 81.422900302
744 2351 423 56.5874098194 56.9155821544
745 2352 386 86.3158659522 90.0305005401
746 2353 380 84.5194145644 88.7822283725
747 2360 363 111.18687211 119.682019033
748 2361 492 66.2970282183 67.3391975494
749 2366 321 63.5750580277 64.8349396427
750 2367 400 72.201859099 72.6724347907
751 2368 389 61.0613838932 62.1534419316
752 2374 363 68.2259155482 71.0396185739
753 2376 310 72.5104584405 73.3873615331
754 2377 395 59.1624421016 59.8181616726
755 2378 414 82.3438776922 82.7260826802
756 2380 400 63.3567073635 63.3573185323
757 2381 396 68.6010594139 69.4036798295
758 2382 323 79.0789057862 79.0907875492
759 2387 381 86.0671836078 86.1838900708
760 2389 377 59.2791544528 62.8188157339
761 2390 434 71.1193456137 71.801461432
762 2392 335 60.4300038967 61.6597412705
763 2393 415 74.2843056616 77.1482342764
764 2394 418 74.0284077925 74.3481098217
765 2395 416 69.5719870865 74.9547954339
766 2397 407 79.8720297297 80.1034138508
767 2398 367 68.2185223678 69.259259985
768 2399 399 66.5058459385 66.6752496614
769 2400 412 83.8937465354 85.962077631
770 2401 416 68.2628056537 68.760474367
771 2410 449 65.7832879858 66.1242928988
772 2416 362 184.107199484 188.114754581
773 2417 327 67.4678888945 70.8753609568
774 2420 400 84.6209640817 85.3348914898
775 2422 387 61.7833839506 63.4436012055
776 2423 386 82.1766793275 84.5222782547
777 2425 355 83.4932694238 84.4446680346
778 2428 411 90.5790963687 92.059213658
779 2435 374 65.0989757718 66.8349185799
780 2437 358 90.0027774066 91.5437366146
781 2442 471 77.7702191986 79.4170467604
782 2446 356 76.4571213496 78.9620121885
783 2447 385 68.142824559 68.4235996454
784 2448 383 64.3285746732 65.3464824089
785 2449 387 98.6217030067 101.33738587
786 2451 383 66.5533911557 69.0338220844
787 2453 431 85.3109629928 85.7535301768
788 2456 411 60.1193589363 61.9599130227
789 2463 397 111.428816951 114.187620271
790 2464 401 117.652976491 118.846499758
791 2466 371 90.6406641394 92.4581438035
792 2467 402 65.3991368469 67.178741584
793 2470 285 91.3802730582 92.7236683855
794 2483 371 51.1131902125 51.3294734982
795 2491 429 75.5450334007 76.910903262
796 2494 435 55.8818628566 56.4803881414
797 2497 362 63.1057326564 64.2511908073
798 2503 409 77.669176904 77.937719009
799 2504 283 65.7989055556 75.4688939624
800 2507 430 74.6627991068 75.3275669453
801 2509 418 58.6028287343 58.9582108522
802 2511 393 111.441027449 112.585023637
803 2512 363 64.6182148475 68.7681236518
804 2518 337 54.6264827049 55.2826688051
805 2519 381 67.5875749817 67.6967783423
806 2523 350 90.5858467662 91.6146791448
807 2524 444 81.2414868525 89.5248735992
808 2531 376 57.7236680414 58.7908904956
809 2535 396 66.3802275605 67.9146637824
810 2537 441 60.6618618979 60.7012404642
811 2538 406 77.2453688917 78.7543619674
812 2542 427 77.3634553558 80.5546696231
813 2545 460 83.2535081545 84.1368475672
814 2547 316 86.2708028592 86.2888158336
815 2548 355 80.1428092188 81.140607347
816 2555 371 67.2709084175 68.7240118056
817 2557 462 83.5896541839 85.4150910742
818 2558 436 62.4976800174 64.7447170429
819 2559 324 86.1053857495 86.2971223104
820 2560 393 100.093525917 105.759255583
821 2561 464 80.0486581151 81.7874276324
822 2562 430 67.4961166097 69.3104532924
823 2566 419 77.5913480797 78.0010407347
824 2567 404 67.9722907036 71.0795880883
825 2569 350 108.417337721 109.345334149
826 2570 356 55.501786389 56.7352523609
827 2576 346 101.979159662 102.523645741
828 2577 393 79.0478561544 80.1542922398
829 2578 392 71.3285016447 71.6842211901
830 2585 340 89.8342682979 92.0311663283
831 2588 372 76.5927328445 77.4421800406
832 2592 392 74.6625784107 75.8180954117
833 2593 411 65.9542742394 66.3617100523
834 2594 380 60.4654563487 61.5413662677
835 2597 455 62.708000842 66.8227768994
836 2599 403 48.0458070828 51.3447904128
837 2601 381 68.0624332961 69.1160641429
838 2603 345 106.317968506 107.196126042
839 2604 401 82.1609628459 82.3707294522
840 2615 319 64.1870786389 68.8444302472
841 2617 362 62.7099223721 64.6724526237
842 2621 396 60.4464608801 60.5699702431
843 2622 386 65.6085873227 65.9619339037
844 2623 411 51.2794160802 51.7359086318
845 2624 343 51.4121899054 53.0360118306
846 2625 399 69.5226322323 77.9856509146
847 2631 366 87.0726435555 88.3794098011
848 2633 334 70.1901134926 73.0675159545
849 2635 408 72.8971943425 73.30189323
850 2636 387 65.8665864733 67.1954900458
851 2639 390 57.3651244733 59.4199267103
852 2641 355 85.1488531345 85.4933093912
853 2642 492 77.7854405671 81.5187507706
854 2649 376 94.9007187729 95.0288999077
855 2651 175 54.6289709606 56.3086182291
856 2652 369 57.32644835 57.3287498392
857 2654 445 90.4654573841 91.7289819385
858 2659 376 80.2121756937 80.491893094
859 2661 433 68.4441269123 71.4541316052
860 2663 419 63.6236744044 67.1823991327
861 2665 468 51.2128295431 52.0976476225
862 2667 308 96.7679464298 97.0081783737
863 2679 396 73.9416136161 74.6819067317
864 2680 347 63.0898393758 63.9532320883
865 2683 435 92.1615751522 93.3419525942
866 2688 419 54.8918780773 55.8786967404
867 2689 422 85.1905893563 86.2659574299
868 2690 367 72.5686899421 72.5743407304
869 2691 398 66.6636872984 68.1986277593
870 2693 453 75.3738837619 78.0433458006
871 2695 421 68.1151271375 68.3595861151
872 2698 333 73.6270037881 73.9574424338
873 2700 363 74.8670701319 79.7065582009
874 2703 424 69.798328284 78.7524205218
875 2704 387 60.7762069001 62.6207848015
876 2706 301 60.2003154707 60.7649447493
877 2711 329 73.6233877316 75.0457370712
878 2715 450 78.2725551439 79.9789025151
879 2719 360 55.2215599928 55.6555279778
880 2726 424 104.350908149 104.463279988
881 2729 438 67.0513559561 67.4634805291
882 2731 451 63.462772309 64.9987005193
883 2735 363 69.6512149014 69.9578372517
884 2736 397 69.036514877 70.0465803381
885 2739 405 59.1590311766 60.1162726626
886 2741 458 48.9025298189 50.3028406552
887 2746 443 76.6457915002 77.9032287072
888 2750 386 56.7806131288 57.1169022655
889 2751 319 75.9895822052 76.9133865407
890 2758 376 71.7847450798 72.4355831154
891 2760 337 70.3538425811 70.9945783741
892 2761 374 107.441110042 109.037055987
893 2767 377 77.0629386699 77.7119487648
894 2771 343 70.6496286984 73.1153119527
895 2772 366 101.13516462 101.743956939
896 2773 369 73.7170186005 74.0267749495
897 2776 416 70.1631538135 71.7981267289
898 2780 103 58.3909896611 58.953687139
899 2782 371 63.7571253598 64.0116407497
900 2785 400 67.3632829606 70.71478559
901 2787 372 70.0885699796 71.2518252903
902 2788 352 155.327874255 156.782007014
903 2789 430 64.988859953 67.532835428
904 2795 334 69.5099160008 72.8218032047
905 2799 350 92.2603406425 92.6389709975
906 2804 362 70.4907356015 73.726864724
907 2808 370 60.991592759 62.7562126378
908 2820 504 69.3337576579 69.3898650331
909 2823 397 64.0127849272 70.9619930005
910 2827 402 73.7522692251 74.2673513667
911 2828 379 86.2763962009 87.2282309968
912 2830 347 55.2006060864 56.2224535231
913 2833 357 55.4959037247 57.5993324259
914 2836 372 55.8693184632 56.3325362357
915 2839 380 104.663081568 105.812881832
916 2842 447 54.0897826618 55.5448287085
917 2843 381 74.7955848168 75.9764139498
918 2845 390 77.3902225372 78.2136672262
919 2851 390 70.60750811 72.0103818264
920 2853 359 84.7310832777 87.8293005812
921 2854 377 95.5885134552 100.137539242
922 2855 370 83.6738116135 86.8051396075
923 2857 335 72.5344637725 74.0752970536
924 2858 383 65.7353782112 66.0229700219
925 2861 363 63.5323138657 65.0765876334
926 2862 407 71.2044597659 71.9340360849
927 2865 371 56.7066889277 57.2235052233
928 2866 381 82.5473538792 85.3240425059
929 2867 442 110.041216289 110.367912914
930 2869 279 104.352703667 105.501208051
931 2870 414 68.4450103285 69.4016703935
932 2871 363 76.8158440319 79.2221138113
933 2874 404 61.4103239777 62.8872322821
934 2878 390 59.9329281404 60.9081159397
935 2882 406 88.2920589125 88.3124845495
936 2883 425 75.1383264169 82.6481919866
937 2887 445 68.122101248 70.6020759023
938 2888 332 69.5401295533 69.6608545199
939 2889 423 51.0418859904 51.12044868
940 2892 367 63.4337323905 63.6032679628
941 2895 439 74.9347529838 82.1772172257
942 2897 392 94.2304794406 95.8844403487
943 2901 362 54.3601908814 55.4359227131
944 2902 395 69.9188007321 71.1780617751
945 2903 244 109.998625413 110.435124641
946 2906 465 80.2346858257 82.306716642
947 2907 411 69.1060048422 73.0240552878
948 2908 407 58.700511924 60.0230196344
949 2918 361 85.0949500765 86.7403744331
950 2919 405 101.650204679 101.905969463
951 2920 351 45.5801491327 47.5219640757
952 2928 464 75.1687329402 78.3795295487
953 2932 358 77.7704397851 78.1227743366
954 2934 329 110.668707749 112.704462688
955 2936 351 80.7688824427 83.327610392
956 2937 429 86.7345213471 86.9265586841
957 2938 422 128.61045139 129.004357096
958 2940 361 89.4434384528 90.7886893638
959 2943 378 104.966453662 107.138546143
960 2944 386 80.474214756 81.9946054011
961 2955 417 55.9105905819 56.2320789186
962 2963 338 67.1482855245 68.1389478487
963 2966 373 73.7130806025 74.3575289225
964 2967 363 65.007702033 68.5585386536
965 2969 360 60.0234512625 60.9105720526
966 2970 339 77.6723368753 81.134638329
967 2976 414 54.0976890708 55.2001124003
968 2979 367 80.6262885477 85.5978218722
969 2980 408 66.4928934431 67.3189967572
970 2981 328 95.5981238133 95.7893040013
971 2985 386 53.3559673879 54.1924789489
972 2995 398 63.2723570921 68.2972855215
973 2997 359 68.2264981419 69.1972440386
974 2998 346 69.8345030485 70.1000431919
975 3000 407 60.0392702343 60.4010906814
976 3002 385 77.364851494 77.5165984776
977 3006 460 75.6293104371 76.9272610474
978 3007 417 76.1334057139 79.7127802409
979 3013 375 77.7083385577 81.5807487881
980 3022 360 61.8995977069 62.0059532846
981 3023 392 78.1252957692 79.2956864679
982 3024 422 70.120364634 76.8744757134
983 3025 392 75.9248095629 78.5642020285
984 3026 467 78.7486524322 79.5398341932
985 3032 386 66.605466031 67.9582677015
986 3036 408 63.6795722406 67.9765884172
987 3038 372 67.8630312356 70.682375798
988 3045 400 60.5297913286 60.7298598026
989 3051 411 71.0641048407 72.3044581341
990 3052 417 74.3499434778 76.7151970985
991 3053 385 58.4812025979 61.3448210369
992 3061 409 85.4817763736 86.5316225749
993 3064 452 72.4752113112 72.560562599
994 3074 472 65.7813016016 66.370546781
995 3075 346 79.1539634297 79.5898085686
996 3076 317 83.8809167007 86.1592417101
997 3078 404 96.6036335017 96.9149784625
998 3089 284 86.2823372847 86.3331980165
999 3090 386 104.743115473 105.92270027
1000 3092 391 95.9076611834 95.9269862624
1001 3093 412 73.4308439411 74.8609487415
1002 3094 402 87.2243337565 92.8612527526
1003 3095 351 97.5601718107 99.9803282522
1004 3105 421 143.583139943 145.785140087
1005 3109 392 53.7015267396 53.8169985347
1006 3116 375 50.9587601401 52.0141928538
1007 3118 443 61.6269759419 63.2704298902
1008 3120 386 61.1424324347 61.4976817192
1009 3123 333 105.192502676 106.187371947
1010 3124 443 68.068252197 70.3655724676
1011 3128 386 63.5632999693 63.8785250299
1012 3131 383 62.0002513969 62.3982173688
1013 3132 395 86.3705008968 88.7265397013
1014 3134 455 76.1983925538 84.0432997284
1015 3140 390 69.5361096096 70.4458310123
1016 3144 412 66.5785759496 66.6217209807
1017 3147 338 59.27997009 62.1190619626
1018 3158 394 68.2273875213 68.5906805557
1019 3168 381 54.8404905601 56.221887902
1020 3170 450 62.6079541597 63.8263495605
1021 3172 452 59.4027396779 60.3139192878
1022 3175 418 84.173430717 85.0174200735
1023 3177 336 65.9981139606 67.4812880995
1024 3179 428 101.588788792 103.355367295
1025 3180 413 56.7775710909 61.4908967431
1026 3181 336 78.0697218346 78.9282919291
1027 3183 347 79.8534960744 81.318561981
1028 3188 374 100.970748785 102.569526112
1029 3198 386 95.3875416024 95.7623606641
1030 3200 368 80.0195283167 86.1829281066
1031 3204 347 65.0290301098 67.7598772965
1032 3207 315 64.8086110003 65.071349833
1033 3208 381 66.6229452982 67.9457270958
1034 3210 333 104.09919224 104.406774367
1035 3213 417 79.2118331463 80.2285045065
1036 3214 422 63.1300219948 65.9786244064
1037 3216 469 66.6816887698 73.7107292519
1038 3217 331 54.9447038929 55.3054797975
1039 3224 216 100.827012287 102.033046043
1040 3230 462 76.7795963691 76.9136197145
1041 3237 369 67.1087185216 67.4686714022
1042 3238 297 88.531400993 91.2595580656
1043 3243 422 82.885657434 85.396006024
1044 3247 373 69.9516542005 72.587120781
1045 3249 426 55.8445148999 56.8724964122
1046 3259 407 55.7171508316 57.8915544251
1047 3260 397 100.785088506 101.894335973
1048 3261 362 58.8134437777 58.8373365328
1049 3263 326 76.7376702858 77.9555331795
1050 3265 366 87.1127264575 91.3515587197
1051 3267 362 75.8828175467 79.6313269022
1052 3269 349 59.1773145337 59.4436033384
1053 3270 411 82.7423132785 83.919411684
1054 3272 400 71.9671119242 72.6289277547
1055 3273 437 156.239028978 159.259429756
1056 3274 384 55.200743841 56.750527551
1057 3277 416 54.1621436732 54.1903426381
1058 3279 380 79.6816506003 80.7375666693
1059 3281 403 70.6040284128 73.2053301008
1060 3282 334 58.6154153242 58.8532888088
1061 3287 353 67.96878488 71.1608358209
1062 3289 427 60.0296449613 60.9233104266
1063 3295 407 72.9122632805 73.0860883315
1064 3296 416 83.8570823317 86.0211560448
1065 3299 389 70.3238822779 72.4701058049
1066 3301 409 74.5706678114 77.9852992174
1067 3302 390 104.677441243 105.406119476
1068 3304 431 67.568751374 70.3690083479
1069 3306 387 84.1001802983 85.5841947065
1070 3314 435 74.3142836991 74.6833625298
1071 3315 367 125.275962109 131.940106986
1072 3317 432 72.457090594 75.96043013
1073 3332 397 69.2883563768 71.1676991958
1074 3333 329 72.5110515963 79.8119849747
1075 3335 365 82.8367598993 85.2433037699
1076 3337 384 93.2066160355 95.9352352481
1077 3338 381 56.1597550884 60.4946760792
1078 3340 394 72.2951915398 74.3023568804
1079 3342 356 69.052887278 69.4034191601
1080 3350 384 63.511869984 63.6153681216
1081 3353 336 116.930866429 117.298695729
1082 3355 351 73.4385331776 76.5635407111
1083 3359 403 136.158514673 136.661419607
1084 3360 349 101.396644913 101.850163012
1085 3361 342 71.653616966 71.9196367481
1086 3363 437 65.2959066802 65.6444753826
1087 3365 407 77.3658214772 77.8536192005
1088 3367 349 79.5698316548 80.0005464441
1089 3374 413 98.6556188107 102.58947777
1090 3375 378 81.2359397865 81.6436273177
1091 3376 367 66.3352361879 66.6544540744
1092 3377 403 95.0780706374 95.4983094933
1093 3378 378 117.218771689 117.269798213
1094 3386 393 106.461208975 108.714098815
1095 3388 413 66.9985925104 67.1014572442
1096 3390 337 64.9533026053 66.1343774245
1097 3395 427 78.1680260565 79.0692983386
1098 3396 352 85.2235575072 89.7499578407
1099 3398 407 77.3362880031 82.8968852436
1100 3402 348 95.9975349992 97.4687786045
1101 3406 363 72.1740499425 73.2520565433
1102 3407 389 69.8140492498 73.0909922784
1103 3408 306 91.8546520263 92.7192130299
1104 3410 457 94.0927648575 97.0753379924
1105 3418 396 70.2032497783 73.7915170625
1106 3421 371 71.7378014032 72.2076753172
1107 3422 303 127.609758451 132.259606051
1108 3433 381 57.3841484795 57.6976429854
1109 3436 296 89.8092686686 90.8086452981
1110 3440 376 80.3875966059 85.1135861062
1111 3441 365 116.62921851 116.957291428
1112 3442 386 62.8284792531 63.4006801684
1113 3447 362 83.7232470975 85.6688346498
1114 3449 393 56.7835474445 57.2197637234
1115 3453 461 61.2781812603 65.3331596263
1116 3455 463 66.3801276052 67.4351753189
1117 3456 363 49.3156391636 50.2716811002
1118 3457 392 73.1862308039 73.4138418635
1119 3458 234 46.1693308719 49.6226633351
1120 3471 374 121.03584473 121.933202562
1121 3472 414 72.9492553602 74.8936472252
1122 3474 367 52.6004277335 54.4945206422
1123 3482 368 82.9984563454 83.6628723727
1124 3485 333 106.832612462 108.348397434
1125 3487 398 74.2362837597 76.5009770496
1126 3488 431 81.3249947517 84.5688640641
1127 3492 426 63.9641492755 65.2526756172
1128 3494 366 74.0156740796 74.100318936
1129 3499 409 61.4861924601 61.7644483096
1130 3502 431 69.6336734649 73.8198984826
1131 3512 389 85.9998889316 86.4248461359
1132 3514 348 57.9481735557 59.4947823407
1133 3515 354 98.6764928285 100.035317301
1134 3521 407 101.175339359 105.061411747
1135 3522 387 66.0049172606 66.5256675504
1136 3528 344 77.311793504 77.3388625904
1137 3535 455 78.3607640566 81.9974062859
1138 3540 377 84.9966392609 84.9989770792
1139 3544 437 71.9230653367 72.5955416275
1140 3545 400 106.478871083 106.681036671
1141 3547 387 69.5468950204 73.5984299763
1142 3548 430 68.4230651504 69.1191488715
1143 3556 439 53.923282855 54.4504368528
1144 3561 426 84.2302638292 84.6416047914
1145 3564 373 63.1253280742 64.677417057
1146 3565 352 69.046697527 69.0851063281
1147 3567 350 88.5445108712 90.8412064868
1148 3568 440 53.009288191 56.8451223626
1149 3576 384 94.1935474383 95.1168913803
1150 3578 448 76.3375542467 79.4875659164
1151 3579 393 49.4214306476 49.9158117231
1152 3581 412 60.8437844602 61.5691271433
1153 3583 402 76.2113927439 77.1900431535
1154 3584 377 68.647175915 74.4288880681
1155 3587 409 49.1573343614 50.2088795
1156 3589 405 83.3108623724 84.5491349271
1157 3590 364 57.4165771626 57.9335769579
1158 3601 409 62.8858808934 64.8259869652
1159 3610 331 80.0170704262 82.9367385357
1160 3611 418 64.8626129069 72.2529324697
1161 3616 394 90.3953656527 91.7851411209
1162 3618 392 84.198478243 84.5275995928
1163 3619 448 91.7760472195 93.0701489731
1164 3621 372 56.5439038219 66.6762710493
1165 3624 436 85.5716619458 88.2692800294
1166 3626 407 58.3063231551 59.124559044
1167 3628 464 66.3425085159 66.469918827
1168 3632 390 93.3817399841 96.591934707
1169 3635 365 89.7999142295 90.3904268223
1170 3637 347 80.104558112 80.8808321088
1171 3638 439 56.7319031163 59.8680598878
1172 3645 378 72.1656304729 73.181892468
1173 3652 422 53.5204661438 54.540858
1174 3653 359 94.3081412735 94.9397020941
1175 3654 416 62.965543477 63.4687279601
1176 3656 427 71.5333401124 75.3964986745
1177 3657 459 73.0053647332 76.3553750011
1178 3658 419 83.5226753034 85.6658379419
1179 3670 339 81.0618777489 81.7985403097
1180 3676 430 78.3292236899 80.0375842286
1181 3677 415 75.0446448677 76.070183176
1182 3682 332 64.2749517653 64.2983635469
1183 3683 254 106.277704247 106.73659153
1184 3684 378 97.4696280436 101.894836277
1185 3685 368 92.7471596722 93.6422023496
1186 3686 344 94.8897198788 95.6969755371
1187 3689 415 84.1216698305 88.7582900246
1188 3690 436 94.5535943325 96.0975459621
1189 3702 376 63.7559478418 64.167595579
1190 3703 383 62.6300365269 63.2589326111
1191 3718 397 69.0122870059 73.7048306006
1192 3723 365 103.78093475 104.599360303
1193 3728 383 56.3818906151 58.1278715324
1194 3731 465 60.1368849204 60.6277838438
1195 3735 450 90.6689086453 91.3991667379
1196 3736 346 79.5826051569 80.721936453
1197 3737 362 59.0278721395 59.9450804127
1198 3742 400 77.961142702 78.7912619004
1199 3743 380 75.2988371683 80.8094982209
1200 3747 404 59.8715328694 61.0077748449
1201 3748 468 88.4097183619 89.1813893975
1202 3749 405 66.4343358244 67.8643905506
1203 3754 344 72.4262152148 75.3846021511
1204 3755 396 63.7408250985 64.9664925906
1205 3756 359 77.7448561941 79.4210652717
1206 3760 401 89.473957564 89.5422084813
1207 3761 411 95.5182746355 97.243929247
1208 3762 424 67.2900165144 67.7953593051
1209 3773 360 55.6494446608 56.3977940494
1210 3774 390 62.9693668429 64.0540693229
1211 3778 398 82.4319702427 86.6510984619
1212 3783 314 127.989217572 128.971905232
1213 3784 402 66.5650430006 66.8434334
1214 3789 412 78.9636932437 80.6846120318
1215 3792 401 74.9721741782 75.5531201325
1216 3793 408 73.5897299181 75.1682580578
1217 3797 400 76.9206896121 77.55866665
1218 3801 408 61.9269941711 62.7795407748
1219 3804 347 72.684991213 76.2177530825
1220 3808 448 71.5299289821 74.6288490392
1221 3814 387 76.4731413597 77.8851538799
1222 3815 369 98.4081345168 98.8961510708
1223 3816 413 90.0198709182 92.0393303319
1224 3822 371 53.5158266287 53.602135526
1225 3824 370 83.7522982967 85.4221034948
1226 3826 337 64.2064942679 66.1061687894
1227 3827 369 162.482744978 162.8655956
1228 3830 427 79.4802768302 80.2418002078
1229 3831 391 68.1146690441 72.0926906215
1230 3832 372 73.2854364951 74.6602355682
1231 3833 450 60.0344534191 63.2896124875
1232 3834 411 63.8660357574 64.8534974465
1233 3839 405 62.2756063756 62.9821734381
1234 3841 470 74.5954571265 76.2178729588
1235 3844 426 105.536822547 105.837519298
1236 3845 410 100.7285097 101.677137644
1237 3848 393 63.7849952336 68.5359241197
1238 3850 338 75.6365428229 76.0302940738
1239 3856 346 98.7961322852 100.867485063
1240 3857 445 80.7135753548 83.718086457
1241 3858 285 60.3410030114 61.9274309506
1242 3865 402 90.1335684495 91.9255429374
1243 3866 420 92.5947743565 96.7888515858
1244 3867 448 70.3289322301 70.4603402341
1245 3870 347 93.2620966242 96.8054305932
1246 3872 397 68.0404278524 69.54377362
1247 3875 427 78.6062106548 78.7992750189
1248 3876 357 81.5691100702 82.2114442973
1249 3885 372 71.1502359588 72.2021462907
1250 3886 374 52.549318306 56.0925508953
1251 3888 438 88.2456961375 88.9970327999
1252 3890 424 53.9855067347 57.4154207997
1253 3892 323 93.0802380162 93.6631504541
1254 3902 388 95.3239358001 95.866182174
1255 3903 409 105.075850653 105.294411685
1256 3908 373 76.2796943198 76.7816553837
1257 3914 384 96.5386769693 99.6148845592
1258 3920 379 90.5646967107 93.9824033829
1259 3921 396 82.7466828609 83.1465819865
1260 3922 371 61.3813241974 62.4635436034
1261 3923 390 84.0399574376 84.3750279648
1262 3926 377 69.932740846 70.2763826912
1263 3932 362 59.4829352994 64.1125002461
1264 3934 390 79.33411044 79.4854775317
1265 3937 334 55.3295604522 61.4148752133
1266 3941 474 72.7982404242 74.3290532628
1267 3942 409 64.5545104192 66.0925397423
1268 3953 375 62.1809386257 65.638731269
1269 3954 394 59.2996393714 61.0162020871
1270 3955 415 77.1409461933 77.8541506559
1271 3958 391 59.9230134733 61.4382239467
1272 3962 400 96.6253647652 96.7735657657
1273 3971 398 72.0233753655 72.5831806544
1274 3978 423 74.0239467 74.1548975994
1275 3980 421 83.2412927608 83.2992737803
1276 3981 318 66.245366731 66.3469180961
1277 3983 415 104.69668651 106.173025377
1278 3985 352 61.469165329 62.4605063018
1279 3986 383 71.5760096898 73.5619991176
1280 3988 383 83.0915073905 83.5386300179
1281 3989 462 39.5531952601 40.9063155507
1282 3991 356 76.3544347392 78.9793367951
1283 3992 254 62.2966292043 66.5444148431
1284 3994 346 70.893344269 71.4292355644
1285 3996 357 84.1127490961 85.875587083
1286 3997 399 79.9887069147 80.2986348308
